OBJECTID,GEOID10,CTBG10,CENSUS_TRACT,AreaSqMil,CDP_NAME,CITYNAME,COMMNAME,Can_A,Grass_A,Soil_A,Water_A,Build_A,Road_A,Paved_A,Shrub_A,Perv_A,Imperv_A,Total_A,Can_P,Grass_P,Soil_P,Water_P,Build_P,Road_P,Paved_P,Shrub_P,Perv_P,Imperv_P,layer
"3,064",60371252001,1252001,125200,0.1297,Los Angeles,Los Angeles,LA City - North Hollywood,"859,190.63","298,659.38","21,515.63",0,"774,970.31","829,110.94","832,457.81",0,"1,179,365.63","2,436,539.06","3,615,904.69",23.761429,8.259603082,0.595027437,0,21.43226604,22.92955731,23.02211713,0,32.61605952,67.38394048,la_county_urban_2010_blockgroups
"3,065",60372240202,2240202,224020,0.1729,Los Angeles,Los Angeles,LA City - South Park,"412,031.25","472,781.25","60,440.63",0,"1,520,507.81","818,142.19","1,536,539.06",0,"945,253.13","3,875,189.06","4,820,442.19",8.547582026,9.807839854,1.253839848,0,31.54291149,16.97234726,31.87547953,0,19.60926173,80.39073827,la_county_urban_2010_blockgroups
"3,066",60371246003,1246003,124600,0.1874,Los Angeles,Los Angeles,LA City - Sherman Oaks,"1,248,159.38","535,134.38","29,868.75",0,"1,168,326.56","909,070.31","1,333,560.94",0,"1,813,162.50","3,410,957.81","5,224,120.31",23.89224023,10.24353083,0.571746978,0,22.36408223,17.4014046,25.52699513,0,34.70751804,65.29248196,la_county_urban_2010_blockgroups
"3,067",60371853201,1853201,185320,0.0807,Los Angeles,Los Angeles,LA City - Lincoln Heights,"275,343.75","336,332.81","9,014.06",0,"741,501.56","294,750","593,128.13",0,"620,690.63","1,629,379.69","2,250,070.31",12.23711759,14.94765789,0.400612481,0,32.95459517,13.09959064,26.36042624,0,27.58538796,72.41461204,la_county_urban_2010_blockgroups
"3,068",60371838201,1838201,183820,0.0569,Los Angeles,Los Angeles,LA City - Highland Park,"375,820.31","219,810.94","41,020.31",0,"395,789.06","248,990.63","304,340.63",0,"636,651.56","949,120.31","1,585,771.88",23.69951936,13.8614476,2.586772609,0,24.95876417,15.70154124,19.19195502,0,40.14773957,59.85226043,la_county_urban_2010_blockgroups
"3,069",60371838202,1838202,183820,0.0623,Los Angeles,Los Angeles,LA City - Highland Park,"260,662.50","221,076.56","26,493.75",0,"463,387.50","282,417.19","482,892.19",0,"508,232.81","1,228,696.88","1,736,929.69",15.00708416,12.72800874,1.525320811,0,26.67854107,16.25956362,27.8014816,0,29.26041371,70.73958629,la_county_urban_2010_blockgroups
"3,070",60371838101,1838101,183810,0.0758,Los Angeles,Los Angeles,LA City - Highland Park,"276,665.63","226,181.25","60,075",0,"604,659.38","353,643.75","593,128.13",0,"562,921.88","1,551,431.25","2,114,353.13",13.08511912,10.69742075,2.841294545,0,28.59784243,16.7258603,28.05246285,0,26.62383442,73.37616558,la_county_urban_2010_blockgroups
"3,071",60373023023,3023023,302302,0.0383,Glendale,Glendale,City of Glendale,"216,928.13","110,165.63","3,515.63",0,"394,846.88","113,948.44","228,642.19",0,"330,609.38","737,437.50","1,068,046.88",20.31073074,10.31468071,0.329163924,0,36.96905859,10.66886109,21.40750494,0,30.95457538,69.04542462,la_county_urban_2010_blockgroups
"3,072",60373021025,3021025,302102,0.1017,Glendale,Glendale,City of Glendale,"907,664.06","605,221.88","199,054.69",0,"622,307.81","284,343.75","203,118.75","12,642.19","1,724,582.81","1,109,770.31","2,834,353.13",32.02367604,21.35308652,7.02293182,0,21.95590264,10.03205096,7.166317711,0.446034313,60.84572869,39.15427131,la_county_urban_2010_blockgroups
"3,073",60373016012,3016012,301601,0.4599,Glendale,Glendale,City of Glendale,"1,493,423.44","1,108,110.94","134,254.69","193,542.19","3,483,520.31","1,950,356.25","4,458,979.69",0,"2,929,331.25","9,892,856.25","12,822,187.50",11.6471814,8.642136433,1.047049792,1.509431893,27.16790963,15.21079184,34.77549901,0,22.84579952,77.15420048,la_county_urban_2010_blockgroups
"3,074",60372242002,2242002,224200,0.0681,Los Angeles,Los Angeles,LA City - Westlake,"225,421.88","114,159.38","28,940.63",0,"340,678.13","805,879.69","382,837.50",0,"368,521.88","1,529,395.31","1,897,917.19",11.87732934,6.014981884,1.52486237,0,17.95010484,42.46126716,20.1714544,0,19.4171736,80.5828264,la_county_urban_2010_blockgroups
"3,075",60379200301,9200301,920030,0.642,Santa Clarita,Santa Clarita,City of Santa Clarita,"2,557,153.13","2,144,390.63","5,491,940.63",0,"2,592,267.19","1,590,637.50","2,915,732.81","606,332.81","10,799,817.19","7,098,637.50","17,898,454.69",14.28700505,11.98087021,30.68388149,0,14.48318993,8.887010235,16.29041648,3.387626603,60.33938335,39.66061665,la_county_urban_2010_blockgroups
"3,076",60379200382,9200382,920038,0.2807,Santa Clarita,Santa Clarita,City of Santa Clarita,"1,039,190.63","486,731.25","2,818,462.50",0,"850,767.19","625,260.94","1,364,512.50","639,618.75","4,984,003.13","2,840,540.63","7,824,543.75",13.28116575,6.220570369,36.02079035,0,10.87305809,7.991021042,17.43887623,8.174518163,63.69704464,36.30295536,la_county_urban_2010_blockgroups
"3,077",60379200313,9200313,920031,0.178,Santa Clarita,Santa Clarita,City of Santa Clarita,"1,285,917.19","1,120,781.25","47,503.13",0,"1,129,078.13","503,606.25","875,643.75",0,"2,454,201.56","2,508,328.13","4,962,529.69",25.9125339,22.58487748,0.957236087,0,22.75206792,10.14817607,17.64510855,0,49.45464747,50.54535253,la_county_urban_2010_blockgroups
"3,078",60379200423,9200423,920042,0.2096,Santa Clarita,Santa Clarita,City of Santa Clarita,"1,127,348.44","915,581.25","987,651.56",0,"776,193.75","1,174,064.06","862,579.69",942.1875,"3,031,523.44","2,812,837.50","5,844,360.94",19.28950743,15.66606272,16.89922257,0,13.28107142,20.08883563,14.75917892,0.016121309,51.87091403,48.12908597,la_county_urban_2010_blockgroups
"3,079",60379200371,9200371,920037,0.2089,Santa Clarita,Santa Clarita,City of Santa Clarita,"433,307.81","261,970.31","2,467,420.31",0,"647,775","849,403.13","1,013,020.31","149,821.88","3,312,520.31","2,510,198.44","5,822,718.75",7.44167512,4.49910641,42.37574265,0,11.12495774,14.58774091,17.39772014,2.573057045,56.88958122,43.11041878,la_county_urban_2010_blockgroups
"3,080",60379200183,9200183,920018,0.0754,Santa Clarita,Santa Clarita,City of Santa Clarita,"471,642.19","351,534.38","59,076.56",0,"462,093.75","385,959.38","368,282.81","1,842.19","884,095.31","1,216,335.94","2,100,431.25",22.45454059,16.73629523,2.812592057,0,21.99994644,18.37524437,17.53367612,0.087705203,42.09113307,57.90886693,la_county_urban_2010_blockgroups
"3,081",60379200171,9200171,920017,0.3213,Santa Clarita,Santa Clarita,City of Santa Clarita,"2,003,484.38","1,529,029.69","1,947,346.88",0,"1,173,712.50","634,134.38","1,125,323.44","544,767.19","6,024,628.13","2,933,170.31","8,957,798.44",22.36581219,17.06925757,21.73912361,0,13.10268933,7.079131992,12.5625001,6.081485214,67.25567858,32.74432142,la_county_urban_2010_blockgroups
"3,082",60374043022,4043022,404302,0.0998,Azusa,Azusa,City of Azusa,"545,357.81","564,693.75","33,679.69",0,"625,021.88","407,981.25","606,417.19",0,"1,143,731.25","1,639,420.31","2,783,151.56",19.59497355,20.28972326,1.210127682,0,22.45734237,14.65896631,21.78886683,0,41.09482449,58.90517551,la_county_urban_2010_blockgroups
"3,083",60374044022,4044022,404402,0.1606,Azusa,Azusa,City of Azusa,"749,939.06","1,018,110.94","234,000",0,"692,437.50","912,473.44","870,707.81",0,"2,002,050","2,475,618.75","4,477,668.75",16.74842657,22.73752246,5.225933696,0,15.4642413,20.37831489,19.4455611,0,44.71188272,55.28811728,la_county_urban_2010_blockgroups
"3,084",60374044013,4044013,404401,0.1479,Azusa,Azusa,City of Azusa,"595,462.50","728,578.13","157,964.06",0,"664,987.50","1,288,828.13","686,334.38",0,"1,482,004.69","2,640,150","4,122,154.69",14.4454186,17.67469152,3.832075079,0,16.13203653,31.26588454,16.64989373,0,35.9521852,64.0478148,la_county_urban_2010_blockgroups
"3,085",60374043014,4043014,404301,0.063,Azusa,Azusa,City of Azusa,"324,731.25","282,079.69","5,695.31",0,"398,137.50","366,693.75","378,014.06",0,"612,506.25","1,142,845.31","1,755,351.56",18.4994993,16.06969758,0.324454236,0,22.6813539,20.89004606,21.53494893,0,34.89365111,65.10634889,la_county_urban_2010_blockgroups
"3,086",60374044024,4044024,404402,0.0899,Azusa,Azusa,City of Azusa,"434,742.19","469,265.63","40,992.19",0,"576,773.44","425,137.50","559,687.50",0,"945,000","1,561,598.44","2,506,598.44",17.34391042,18.7212127,1.635371142,0,23.01020494,16.96073426,22.32856654,0,37.70049426,62.29950574,la_county_urban_2010_blockgroups
"3,087",60374044011,4044011,404401,0.1327,Azusa,Azusa,City of Azusa,"527,596.88","791,915.63","92,517.19",0,"731,067.19","691,270.31","864,843.75",0,"1,412,029.69","2,287,181.25","3,699,210.94",14.2624166,21.40769041,2.50099789,0,19.76278725,18.6869666,23.37914124,0,38.1711049,61.8288951,la_county_urban_2010_blockgroups
"3,088",60371203003,1203003,120300,0.3785,Los Angeles,Los Angeles,LA City - Panorama City,"1,635,651.56","476,732.81","102,965.63",0,"2,941,678.13","1,553,442.19","3,840,496.88",0,"2,215,350","8,335,617.19","10,550,967.19",15.50238507,4.518380202,0.975888022,0,27.88064897,14.72322072,36.399477,0,20.9966533,79.0033467,la_county_urban_2010_blockgroups
"3,089",60371203001,1203001,120300,0.0732,Los Angeles,Los Angeles,LA City - Panorama City,"654,975","241,073.44","53,479.69",0,"521,732.81","196,157.81","373,879.69",0,"949,528.13","1,091,770.31","2,041,298.44",32.08619514,11.80980855,2.61988578,0,25.55886993,9.609462727,18.31577787,0,46.51588947,53.48411053,la_county_urban_2010_blockgroups
"3,090",60371199004,1199004,119900,0.0955,Los Angeles,Los Angeles,LA City - Panorama City,"618,918.75","400,246.88","64,139.06",0,"565,987.50","372,557.81","641,418.75",0,"1,083,304.69","1,579,964.06","2,663,268.75",23.23906478,15.02840729,2.408283524,0,21.25161045,13.98874269,24.08389127,0,40.67575559,59.32424441,la_county_urban_2010_blockgroups
"3,091",60371200101,1200101,120010,0.1103,Los Angeles,Los Angeles,LA City - Panorama City,"523,589.06","463,035.94","58,837.50",0,"678,937.50","431,142.19","920,404.69",0,"1,045,462.50","2,030,484.38","3,075,946.88",17.02204504,15.05344391,1.912825624,0,22.07247159,14.01656807,29.92264577,0,33.98831457,66.01168543,la_county_urban_2010_blockgroups
"3,092",60371210101,1210101,121010,0.0938,Los Angeles,Los Angeles,LA City - Sun Valley,"537,384.38","331,087.50","120,515.63",0,"619,635.94","348,370.31","657,267.19",0,"988,987.50","1,625,273.44","2,614,260.94",20.55588129,12.66466921,4.609930986,0,23.70214574,13.32576666,25.14160611,0,37.83048149,62.16951851,la_county_urban_2010_blockgroups
"3,093",60371200201,1200201,120020,0.1212,Los Angeles,Los Angeles,LA City - Panorama City,"517,457.81","274,696.88","84,389.06",0,"953,339.06","463,204.69","1,086,820.31",0,"876,543.75","2,503,364.06","3,379,907.81",15.3098203,8.127348148,2.496785924,0,28.20606701,13.70465448,32.15532413,0,25.93395437,74.06604563,la_county_urban_2010_blockgroups
"3,094",60371210201,1210201,121020,0.0883,Los Angeles,Los Angeles,LA City - Sun Valley,"477,660.94","251,732.81","133,298.44",0,"550,265.63","345,318.75","703,631.25",0,"862,692.19","1,599,215.63","2,461,907.81",19.40206433,10.22511124,5.414436594,0,22.35118725,14.02646956,28.58073103,0,35.04161216,64.95838784,la_county_urban_2010_blockgroups
"3,095",60371210103,1210103,121010,0.1242,Los Angeles,Los Angeles,LA City - Sun Valley,"575,845.31","484,087.50","405,731.25",0,"618,187.50","667,729.69","709,987.50",0,"1,465,664.06","1,995,904.69","3,461,568.75",16.63538569,13.98462763,11.72102244,0,17.85859374,19.28979996,20.51057053,0,42.34103577,57.65896423,la_county_urban_2010_blockgroups
"3,096",60371174051,1174051,117405,0.0779,Los Angeles,Los Angeles,LA City - North Hills,"171,225","75,951.56","45,140.63",0,"794,868.75","382,753.13","702,239.06",0,"292,317.19","1,879,860.94","2,172,178.13",7.88264084,3.49656235,2.078127225,0,36.59316613,17.62070617,32.32879728,0,13.45733042,86.54266958,la_county_urban_2010_blockgroups
"3,097",60374605024,4605024,460502,0.1714,La Cañada Flintridge,La Cañada Flintridge,City of La Cañada Flintridge,"1,695,431.25","760,373.44","336,051.56",0,"869,428.13","420,637.50","695,685.94",0,"2,791,856.25","1,985,751.56","4,777,607.81",35.48703277,15.91535905,7.033887579,0,18.19798023,8.804353905,14.56138647,0,58.4362794,41.5637206,la_county_urban_2010_blockgroups
"3,098",60374605011,4605011,460501,1.6499,La Cañada Flintridge,La Cañada Flintridge,City of La Cañada Flintridge,"14,705,423.44","4,952,137.50","9,115,832.81","68,400","2,350,575","1,198,012.50","2,434,373.44","11,172,937.50","40,014,731.25","5,982,960.94","45,997,692.19",31.96991575,10.76605644,19.81802212,0.148703113,5.11020203,2.604505668,5.292381686,24.2902132,86.99291062,13.00708938,la_county_urban_2010_blockgroups
"3,099",60374606002,4606002,460600,0.3202,La Cañada Flintridge,La Cañada Flintridge,City of La Cañada Flintridge,"5,353,003.13","1,255,865.63","60,750",0,"1,271,531.25","353,446.88","631,434.38",435.9375,"6,670,054.69","2,256,412.50","8,926,467.19",59.9677679,14.06901071,0.680560391,0,14.24450707,3.959538164,7.073732102,0.004883651,74.72222266,25.27777734,la_county_urban_2010_blockgroups
"3,100",60373008003,3008003,300800,0.3988,Glendale,Glendale,City of Glendale,"4,892,371.88","1,062,787.50","1,384,762.50",0,"1,156,162.50","1,083,965.63","599,160.94","937,856.25","8,277,778.13","2,839,289.06","11,117,067.19",44.00775665,9.559962912,12.4561854,0,10.39988767,9.750463919,5.389559381,8.43618406,74.46008903,25.53991097,la_county_urban_2010_blockgroups
"3,101",60374605022,4605022,460502,0.175,La Cañada Flintridge,La Cañada Flintridge,City of La Cañada Flintridge,"1,528,101.56","790,762.50","81,337.50",0,"895,528.13","935,282.81","648,253.13",0,"2,400,201.56","2,479,064.06","4,879,265.63",31.31826959,16.20658847,1.667002911,0,18.35374816,19.16851601,13.28587486,0,49.19186097,50.80813903,la_county_urban_2010_blockgroups
"3,102",60373009013,3009013,300901,1.0614,Glendale,Glendale,City of Glendale,"12,305,250","3,458,784.38","3,983,976.56",0,"3,062,039.06","1,945,082.81","1,951,115.63","2,884,935.94","22,632,946.88","6,958,237.50","29,591,184.38",41.58417535,11.6885635,13.46339002,0,10.3478084,6.573183377,6.593570572,9.749308784,76.48543765,23.51456235,la_county_urban_2010_blockgroups
"3,103",60373008005,3008005,300800,0.8163,Glendale,Glendale,City of Glendale,"9,289,673.44","1,065,473.44","5,432,104.69",0,"540,646.88","921,206.25","1,271,517.19","4,236,089.06","20,023,340.63","2,733,370.31","22,756,710.94",40.82168756,4.682018594,23.87034182,0,2.375768961,4.048064118,5.587438321,18.61468063,87.9887286,12.0112714,la_county_urban_2010_blockgroups
"3,104",60374601003,4601003,460100,0.1781,Altadena,Unincorporated,LA County - Altadena,"1,910,967.19","983,264.06","79,129.69",0,"895,007.81","420,665.63","677,292.19",0,"2,973,360.94","1,992,965.63","4,966,326.56",38.47848432,19.79861876,1.593324291,0,18.02152559,8.470357712,13.63768933,0,59.87042737,40.12957263,la_county_urban_2010_blockgroups
"3,105",60374613004,4613004,461300,0.1564,Altadena,Unincorporated,LA County - Altadena,"1,132,214.06","630,646.88","40,373.44",0,"1,122,398.44","478,518.75","957,206.25",0,"1,803,234.38","2,558,123.44","4,361,357.81",25.96012781,14.4598747,0.925707984,0,25.73506889,10.9717838,21.94743681,0,41.3457105,58.6542895,la_county_urban_2010_blockgroups
"3,106",60379203341,9203341,920334,0.3556,Santa Clarita,Santa Clarita,City of Santa Clarita,"2,803,921.88","3,090,768.75","850,317.19","176,695.31","737,803.13","1,176,117.19","1,079,100",0,"6,921,703.13","2,993,020.31","9,914,723.44",28.28038414,31.1735246,8.576307679,1.782150694,7.441489716,11.86232975,10.88381342,0,69.81236712,30.18763288,la_county_urban_2010_blockgroups
"3,107",60379203141,9203141,920314,0.532,Santa Clarita,Santa Clarita,City of Santa Clarita,"2,213,184.38","1,468,546.88","5,315,723.44",0,"1,131,328.13","1,181,700","2,315,896.88","1,203,651.56","10,201,106.25","4,628,925","14,830,031.25",14.92366629,9.902520435,35.84431717,0,7.628629407,7.968290694,15.61626429,8.116311707,68.7868156,31.2131844,la_county_urban_2010_blockgroups
"3,108",60379203131,9203131,920313,0.2102,Santa Clarita,Santa Clarita,City of Santa Clarita,"1,199,151.56","572,160.94","235,335.94",0,"1,410,103.13","692,676.56","1,750,710.94",0,"2,006,648.44","3,853,490.63","5,860,139.06",20.46285164,9.763606826,4.01587633,0,24.06262223,11.82013865,29.87490431,0,34.2423348,65.7576652,la_county_urban_2010_blockgroups
"3,109",60379203142,9203142,920314,3.8537,Santa Clarita,Santa Clarita,City of Santa Clarita,"9,526,570.31","3,657,262.50","60,774,314.06","121,387.50","4,892,835.94","4,012,326.56","12,149,803.13","12,301,242.19","86,380,776.56","21,054,965.63","107,435,742.19",8.867226231,3.404139466,56.56805903,0.112986142,4.554197549,3.734629166,11.30890231,11.44986011,80.40227098,19.59772902,la_county_urban_2010_blockgroups
"3,110",60379203123,9203123,920312,4.3127,Santa Clarita,Santa Clarita,City of Santa Clarita,"45,355,935.94","3,332,362.50","45,319,556.25",0,"1,882,139.06","5,163,665.63","4,155,328.13","15,022,715.63","109,030,570.31","11,201,132.81","120,231,703.13",37.72377398,2.771617147,37.693516,0,1.5654266,4.294762106,3.456100194,12.49480398,90.6837111,9.3162889,la_county_urban_2010_blockgroups
"3,111",60371096011,1096011,109601,0.1654,Los Angeles,Los Angeles,LA City - Mission Hills,"839,910.94","584,662.50","467,423.44",0,"914,639.06","700,410.94","1,103,062.50",0,"1,891,996.88","2,718,112.50","4,610,109.38",18.21889394,12.68218284,10.13909648,0,19.83985602,15.19293536,23.92703535,0,41.04017326,58.95982674,la_county_urban_2010_blockgroups
"3,112",60379203291,9203291,920329,0.3794,Santa Clarita,Santa Clarita,City of Santa Clarita,"1,765,251.56","724,907.81","785,081.25",0,"2,558,756.25","1,268,001.56","3,435,089.06","39,164.06","3,314,404.69","7,261,846.88","10,576,251.56",16.69071081,6.854109022,7.423057643,0,24.19341328,11.98913958,32.47926775,0.370301919,31.33817939,68.66182061,la_county_urban_2010_blockgroups
"3,113",60375017002,5017002,501700,0.1561,Whittier,Whittier,City of Whittier,"1,017,632.81","822,164.06","27,084.38",0,"935,493.75","495,942.19","1,052,310.94",0,"1,866,881.25","2,483,746.88","4,350,628.13",23.39048025,18.89759453,0.622539418,0,21.50249856,11.3993238,24.18756343,0,42.9106142,57.0893858,la_county_urban_2010_blockgroups
"3,114",60375017001,5017001,501700,0.1481,Whittier,Whittier,City of Whittier,"1,080,801.56","841,387.50","6,032.81",0,"966,023.44","402,750","832,978.13",0,"1,928,221.88","2,201,751.56","4,129,973.44",26.16969767,20.37270972,0.146073881,0,23.39054844,9.751878701,20.16909158,0,46.68848127,53.31151873,la_county_urban_2010_blockgroups
"3,115",60375029011,5029011,502901,0.1158,South Whittier,Unincorporated,LA County - South Whittier,"486,562.50","595,392.19","2,390.63",0,"856,068.75","483,145.31","806,203.13",0,"1,084,345.31","2,145,417.19","3,229,762.50",15.06496221,18.43455014,0.0740186,0,26.50562541,14.95915915,24.96168449,0,33.57353095,66.42646905,la_county_urban_2010_blockgroups
"3,116",60375319014,5319014,531901,0.0619,East Los Angeles,Unincorporated,LA County - East Los Angeles,"254,854.69","223,298.44",0,0,"489,051.56","293,160.94","463,879.69",0,"478,153.13","1,246,092.19","1,724,245.31",14.78065132,12.9505028,0,0,28.36322413,17.00227545,26.9033463,0,27.73115412,72.26884588,la_county_urban_2010_blockgroups
