STATEFP,COUNTYFP,TRACTCE,GEOID,CENSUS_TRACT,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID2,GEOid2_1,PovRate,Id2,MedIncome,FID_1,STATEFP_1,COUNTYFP_1,TRACTCE_1,GEOID_1,NAME_1,NAMELSAD_1,MTFCC_1,FUNCSTAT_1,ALAND_1,AWATER_1,INTPTLAT_1,INTPTLON_1,GEOID2_12,GEOid2__13,PovRate_1,Id2_1,MedIncom_1
6,37,403323,6037403323,403323,Census Tract 4033.23,G5020,S,"3,016,465",0,33.9980595,-117.8237197,"6,037,403,323","6,037,403,323",4.3,"6,037,403,323",94821,787,6,37,403323,6037403323,4033.23,Census Tract 4033.23,G5020,S,"3,016,465",0,33.9980595,-117.8237197,"6,037,403,320","6,037,403,320",4.3,"6,037,403,320","94,821"
6,37,403324,6037403324,403324,Census Tract 4033.24,G5020,S,"9,353,225","1,467",33.9789045,-117.816738,"6,037,403,324","6,037,403,324",6.1,"6,037,403,324",102059,788,6,37,403324,6037403324,4033.24,Census Tract 4033.24,G5020,S,"9,353,225","1,467",33.9789045,-117.816738,"6,037,403,320","6,037,403,320",6.1,"6,037,403,320","102,059"
6,37,406300,6037406300,406300,Census Tract 4063,G5020,S,"5,078,216","4,067",34.0549939,-117.8778643,"6,037,406,300","6,037,406,300",12.2,"6,037,406,300",93452,789,6,37,406300,6037406300,4063,Census Tract 4063,G5020,S,"5,078,216","4,067",34.0549939,-117.8778643,"6,037,406,300","6,037,406,300",12.2,"6,037,406,300","93,452"
6,37,406402,6037406402,406402,Census Tract 4064.02,G5020,S,"978,714",0,34.0580051,-117.9005028,"6,037,406,402","6,037,406,402",0.8,"6,037,406,402",102292,790,6,37,406402,6037406402,4064.02,Census Tract 4064.02,G5020,S,"978,714",0,34.0580051,-117.9005028,"6,037,406,400","6,037,406,400",0.8,"6,037,406,400","102,292"
6,37,275200,6037275200,275200,Census Tract 2752,G5020,S,"462,852","1,250",33.9956333,-118.4203026,"6,037,275,200","6,037,275,200",16.4,"6,037,275,200",56573,791,6,37,275200,6037275200,2752,Census Tract 2752,G5020,S,"462,852","1,250",33.9956333,-118.4203026,"6,037,275,200","6,037,275,200",16.4,"6,037,275,200","56,573"
6,37,702801,6037702801,702801,Census Tract 7028.01,G5020,S,"1,194,169",0,34.0114681,-118.4101859,"6,037,702,801","6,037,702,801",11.8,"6,037,702,801",63965,792,6,37,702801,6037702801,7028.01,Census Tract 7028.01,G5020,S,"1,194,169",0,34.0114681,-118.4101859,"6,037,702,800","6,037,702,800",11.8,"6,037,702,800","63,965"
6,37,226420,6037226420,226420,Census Tract 2264.20,G5020,S,"426,940",0,34.0218419,-118.2570623,"6,037,226,420","6,037,226,420",31.5,"6,037,226,420",29595,793,6,37,226420,6037226420,2264.2,Census Tract 2264.20,G5020,S,"426,940",0,34.0218419,-118.2570623,"6,037,226,420","6,037,226,420",31.5,"6,037,226,420","29,595"
6,37,241202,6037241202,241202,Census Tract 2412.02,G5020,S,"1,163,227",0,33.9334312,-118.2857529,"6,037,241,202","6,037,241,202",40,"6,037,241,202",33625,794,6,37,241202,6037241202,2412.02,Census Tract 2412.02,G5020,S,"1,163,227",0,33.9334312,-118.2857529,"6,037,241,200","6,037,241,200",40,"6,037,241,200","33,625"
6,37,219010,6037219010,219010,Census Tract 2190.10,G5020,S,"440,857",0,34.0276144,-118.3229262,"6,037,219,010","6,037,219,010",23,"6,037,219,010",54450,795,6,37,219010,6037219010,2190.1,Census Tract 2190.10,G5020,S,"440,857",0,34.0276144,-118.3229262,"6,037,219,010","6,037,219,010",23,"6,037,219,010","54,450"
6,37,406500,6037406500,406500,Census Tract 4065,G5020,S,"2,022,163","24,258",34.0663578,-117.9188723,"6,037,406,500","6,037,406,500",5.9,"6,037,406,500",75156,796,6,37,406500,6037406500,4065,Census Tract 4065,G5020,S,"2,022,163","24,258",34.0663578,-117.9188723,"6,037,406,500","6,037,406,500",5.9,"6,037,406,500","75,156"
6,37,530006,6037530006,530006,Census Tract 5300.06,G5020,S,"659,020","1,580",34.020019,-118.1126395,"6,037,530,006","6,037,530,006",10.2,"6,037,530,006",60473,797,6,37,530006,6037530006,5300.06,Census Tract 5300.06,G5020,S,"659,020","1,580",34.020019,-118.1126395,"6,037,530,010","6,037,530,010",10.2,"6,037,530,010","60,473"
6,37,406601,6037406601,406601,Census Tract 4066.01,G5020,S,"1,968,196",0,34.055737,-117.9166732,"6,037,406,601","6,037,406,601",6.7,"6,037,406,601",94082,798,6,37,406601,6037406601,4066.01,Census Tract 4066.01,G5020,S,"1,968,196",0,34.055737,-117.9166732,"6,037,406,600","6,037,406,600",6.7,"6,037,406,600","94,082"
6,37,209520,6037209520,209520,Census Tract 2095.20,G5020,S,"231,173",0,34.0505519,-118.2769503,"6,037,209,520","6,037,209,520",36.8,"6,037,209,520",28077,799,6,37,209520,6037209520,2095.2,Census Tract 2095.20,G5020,S,"231,173",0,34.0505519,-118.2769503,"6,037,209,520","6,037,209,520",36.8,"6,037,209,520","28,077"
6,37,572100,6037572100,572100,Census Tract 5721,G5020,S,"676,132","113,158",33.8224328,-118.2032005,"6,037,572,100","6,037,572,100",1.4,"6,037,572,100",115469,800,6,37,572100,6037572100,5721,Census Tract 5721,G5020,S,"676,132","113,158",33.8224328,-118.2032005,"6,037,572,100","6,037,572,100",1.4,"6,037,572,100","115,469"
6,37,208720,6037208720,208720,Census Tract 2087.20,G5020,S,"164,736",0,34.0627628,-118.2811045,"6,037,208,720","6,037,208,720",42.9,"6,037,208,720",27233,801,6,37,208720,6037208720,2087.2,Census Tract 2087.20,G5020,S,"164,736",0,34.0627628,-118.2811045,"6,037,208,720","6,037,208,720",42.9,"6,037,208,720","27,233"
6,37,262501,6037262501,262501,Census Tract 2625.01,G5020,S,"1,635,118","3,278",34.0503509,-118.5202383,"6,037,262,501","6,037,262,501",5.4,"6,037,262,501",192917,802,6,37,262501,6037262501,2625.01,Census Tract 2625.01,G5020,S,"1,635,118","3,278",34.0503509,-118.5202383,"6,037,262,500","6,037,262,500",5.4,"6,037,262,500","192,917"
6,37,208710,6037208710,208710,Census Tract 2087.10,G5020,S,"170,383",0,34.0657276,-118.2825413,"6,037,208,710","6,037,208,710",17.7,"6,037,208,710",56745,803,6,37,208710,6037208710,2087.1,Census Tract 2087.10,G5020,S,"170,383",0,34.0657276,-118.2825413,"6,037,208,710","6,037,208,710",17.7,"6,037,208,710","56,745"
6,37,264103,6037264103,264103,Census Tract 2641.03,G5020,S,"230,523",0,34.0549771,-118.4662764,"6,037,264,103","6,037,264,103",18.7,"6,037,264,103",88068,804,6,37,264103,6037264103,2641.03,Census Tract 2641.03,G5020,S,"230,523",0,34.0549771,-118.4662764,"6,037,264,100","6,037,264,100",18.7,"6,037,264,100","88,068"
6,37,404902,6037404902,404902,Census Tract 4049.02,G5020,S,"694,549",0,34.0869771,-117.9791262,"6,037,404,902","6,037,404,902",17.6,"6,037,404,902",71250,805,6,37,404902,6037404902,4049.02,Census Tract 4049.02,G5020,S,"694,549",0,34.0869771,-117.9791262,"6,037,404,900","6,037,404,900",17.6,"6,037,404,900","71,250"
6,37,239702,6037239702,239702,Census Tract 2397.02,G5020,S,"486,273",0,33.962202,-118.2750006,"6,037,239,702","6,037,239,702",29.3,"6,037,239,702",38281,806,6,37,239702,6037239702,2397.02,Census Tract 2397.02,G5020,S,"486,273",0,33.962202,-118.2750006,"6,037,239,700","6,037,239,700",29.3,"6,037,239,700","38,281"
6,37,481401,6037481401,481401,Census Tract 4814.01,G5020,S,"1,206,569",0,34.0831934,-118.1039746,"6,037,481,401","6,037,481,401",19.8,"6,037,481,401",44787,807,6,37,481401,6037481401,4814.01,Census Tract 4814.01,G5020,S,"1,206,569",0,34.0831934,-118.1039746,"6,037,481,400","6,037,481,400",19.8,"6,037,481,400","44,787"
6,37,239802,6037239802,239802,Census Tract 2398.02,G5020,S,"609,444",0,33.962408,-118.2629489,"6,037,239,802","6,037,239,802",35.3,"6,037,239,802",34762,808,6,37,239802,6037239802,2398.02,Census Tract 2398.02,G5020,S,"609,444",0,33.962408,-118.2629489,"6,037,239,800","6,037,239,800",35.3,"6,037,239,800","34,762"
6,37,190901,6037190901,190901,Census Tract 1909.01,G5020,S,"490,199",0,34.0944222,-118.3124771,"6,037,190,901","6,037,190,901",27.8,"6,037,190,901",33211,809,6,37,190901,6037190901,1909.01,Census Tract 1909.01,G5020,S,"490,199",0,34.0944222,-118.3124771,"6,037,190,900","6,037,190,900",27.8,"6,037,190,900","33,211"
6,37,265601,6037265601,265601,Census Tract 2656.01,G5020,S,"623,099",0,34.0558599,-118.4327259,"6,037,265,601","6,037,265,601",8.9,"6,037,265,601",104116,810,6,37,265601,6037265601,2656.01,Census Tract 2656.01,G5020,S,"623,099",0,34.0558599,-118.4327259,"6,037,265,600","6,037,265,600",8.9,"6,037,265,600","104,116"
6,37,189702,6037189702,189702,Census Tract 1897.02,G5020,S,"1,458,586",0,34.1124928,-118.3410239,"6,037,189,702","6,037,189,702",12.3,"6,037,189,702",78750,811,6,37,189702,6037189702,1897.02,Census Tract 1897.02,G5020,S,"1,458,586",0,34.1124928,-118.3410239,"6,037,189,700","6,037,189,700",12.3,"6,037,189,700","78,750"
6,37,461501,6037461501,461501,Census Tract 4615.01,G5020,S,"1,004,066",0,34.174165,-118.1372082,"6,037,461,501","6,037,461,501",11.6,"6,037,461,501",73802,812,6,37,461501,6037461501,4615.01,Census Tract 4615.01,G5020,S,"1,004,066",0,34.174165,-118.1372082,"6,037,461,500","6,037,461,500",11.6,"6,037,461,500","73,802"
6,37,143700,6037143700,143700,Census Tract 1437,G5020,S,"3,283,102",0,34.1289685,-118.3568111,"6,037,143,700","6,037,143,700",5.1,"6,037,143,700",120278,813,6,37,143700,6037143700,1437,Census Tract 1437,G5020,S,"3,283,102",0,34.1289685,-118.3568111,"6,037,143,700","6,037,143,700",5.1,"6,037,143,700","120,278"
6,37,650605,6037650605,650605,Census Tract 6506.05,G5020,S,"484,186","3,639",33.8453408,-118.3504673,"6,037,650,605","6,037,650,605",7.9,"6,037,650,605",65585,814,6,37,650605,6037650605,6506.05,Census Tract 6506.05,G5020,S,"484,186","3,639",33.8453408,-118.3504673,"6,037,650,610","6,037,650,610",7.9,"6,037,650,610","65,585"
6,37,181300,6037181300,181300,Census Tract 1813,G5020,S,"1,438,932",0,34.1360845,-118.2236529,"6,037,181,300","6,037,181,300",5.5,"6,037,181,300",89623,815,6,37,181300,6037181300,1813,Census Tract 1813,G5020,S,"1,438,932",0,34.1360845,-118.2236529,"6,037,181,300","6,037,181,300",5.5,"6,037,181,300","89,623"
6,37,900508,6037900508,900508,Census Tract 9005.08,G5020,S,"3,974,230","11,929",34.6789817,-118.0721979,"6,037,900,508","6,037,900,508",28.1,"6,037,900,508",55986,816,6,37,900508,6037900508,9005.08,Census Tract 9005.08,G5020,S,"3,974,230","11,929",34.6789817,-118.0721979,"6,037,900,510","6,037,900,510",28.1,"6,037,900,510","55,986"
6,37,901008,6037901008,901008,Census Tract 9010.08,G5020,S,"2,682,476",0,34.6966423,-118.1748108,"6,037,901,008","6,037,901,008",11.9,"6,037,901,008",62750,818,6,37,901008,6037901008,9010.08,Census Tract 9010.08,G5020,S,"2,682,476",0,34.6966423,-118.1748108,"6,037,901,010","6,037,901,010",11.9,"6,037,901,010","62,750"
6,37,300901,6037300901,300901,Census Tract 3009.01,G5020,S,"6,949,368","3,868",34.1691959,-118.2102837,"6,037,300,901","6,037,300,901",3.4,"6,037,300,901",156000,819,6,37,300901,6037300901,3009.01,Census Tract 3009.01,G5020,S,"6,949,368","3,868",34.1691959,-118.2102837,"6,037,300,900","6,037,300,900",3.4,"6,037,300,900","156,000"
6,37,106649,6037106649,106649,Census Tract 1066.49,G5020,S,"1,112,675",0,34.2892496,-118.460655,"6,037,106,649","6,037,106,649",9.7,"6,037,106,649",82564,820,6,37,106649,6037106649,1066.49,Census Tract 1066.49,G5020,S,"1,112,675",0,34.2892496,-118.460655,"6,037,106,650","6,037,106,650",9.7,"6,037,106,650","82,564"
6,37,108202,6037108202,108202,Census Tract 1082.02,G5020,S,"5,996,863","3,024",34.2872696,-118.5775105,"6,037,108,202","6,037,108,202",6.8,"6,037,108,202",102188,821,6,37,108202,6037108202,1082.02,Census Tract 1082.02,G5020,S,"5,996,863","3,024",34.2872696,-118.5775105,"6,037,108,200","6,037,108,200",6.8,"6,037,108,200","102,188"
6,37,102104,6037102104,102104,Census Tract 1021.04,G5020,S,"1,658,545",0,34.2161873,-118.3453981,"6,037,102,104","6,037,102,104",11.3,"6,037,102,104",74138,822,6,37,102104,6037102104,1021.04,Census Tract 1021.04,G5020,S,"1,658,545",0,34.2161873,-118.3453981,"6,037,102,100","6,037,102,100",11.3,"6,037,102,100","74,138"
6,37,408706,6037408706,408706,Census Tract 4087.06,G5020,S,"1,304,766",0,33.9765828,-117.8687084,"6,037,408,706","6,037,408,706",10,"6,037,408,706",129750,823,6,37,408706,6037408706,4087.06,Census Tract 4087.06,G5020,S,"1,304,766",0,33.9765828,-117.8687084,"6,037,408,710","6,037,408,710",10,"6,037,408,710","129,750"
6,37,408722,6037408722,408722,Census Tract 4087.22,G5020,S,"2,105,580",0,33.9700245,-117.9023476,"6,037,408,722","6,037,408,722",14.7,"6,037,408,722",79615,824,6,37,408722,6037408722,4087.22,Census Tract 4087.22,G5020,S,"2,105,580",0,33.9700245,-117.9023476,"6,037,408,720","6,037,408,720",14.7,"6,037,408,720","79,615"
6,37,113237,6037113237,113237,Census Tract 1132.37,G5020,S,"4,736,212","11,048",34.2451986,-118.6126947,"6,037,113,237","6,037,113,237",5.2,"6,037,113,237",77297,825,6,37,113237,6037113237,1132.37,Census Tract 1132.37,G5020,S,"4,736,212","11,048",34.2451986,-118.6126947,"6,037,113,240","6,037,113,240",5.2,"6,037,113,240","77,297"
6,37,542105,6037542105,542105,Census Tract 5421.05,G5020,S,"623,487",0,33.8932111,-118.199065,"6,037,542,105","6,037,542,105",27.5,"6,037,542,105",39000,826,6,37,542105,6037542105,5421.05,Census Tract 5421.05,G5020,S,"623,487",0,33.8932111,-118.199065,"6,037,542,110","6,037,542,110",27.5,"6,037,542,110","39,000"
6,37,542106,6037542106,542106,Census Tract 5421.06,G5020,S,"835,521","39,679",33.8922271,-118.1889145,"6,037,542,106","6,037,542,106",27.5,"6,037,542,106",45455,827,6,37,542106,6037542106,5421.06,Census Tract 5421.06,G5020,S,"835,521","39,679",33.8922271,-118.1889145,"6,037,542,110","6,037,542,110",27.5,"6,037,542,110","45,455"
6,37,408505,6037408505,408505,Census Tract 4085.05,G5020,S,"1,990,287",0,34.0020976,-117.9800005,"6,037,408,505","6,037,408,505",5.8,"6,037,408,505",109688,828,6,37,408505,6037408505,4085.05,Census Tract 4085.05,G5020,S,"1,990,287",0,34.0020976,-117.9800005,"6,037,408,510","6,037,408,510",5.8,"6,037,408,510","109,688"
6,37,408631,6037408631,408631,Census Tract 4086.31,G5020,S,"1,486,351",0,34.0002614,-117.9583696,"6,037,408,631","6,037,408,631",7.5,"6,037,408,631",74750,829,6,37,408631,6037408631,4086.31,Census Tract 4086.31,G5020,S,"1,486,351",0,34.0002614,-117.9583696,"6,037,408,630","6,037,408,630",7.5,"6,037,408,630","74,750"
6,37,190401,6037190401,190401,Census Tract 1904.01,G5020,S,"166,929",0,34.1035718,-118.3027866,"6,037,190,401","6,037,190,401",27.4,"6,037,190,401",40774,830,6,37,190401,6037190401,1904.01,Census Tract 1904.01,G5020,S,"166,929",0,34.1035718,-118.3027866,"6,037,190,400","6,037,190,400",27.4,"6,037,190,400","40,774"
6,37,190402,6037190402,190402,Census Tract 1904.02,G5020,S,"157,146",0,34.1035491,-118.3071514,"6,037,190,402","6,037,190,402",32.5,"6,037,190,402",29301,831,6,37,190402,6037190402,1904.02,Census Tract 1904.02,G5020,S,"157,146",0,34.1035491,-118.3071514,"6,037,190,400","6,037,190,400",32.5,"6,037,190,400","29,301"
6,37,190801,6037190801,190801,Census Tract 1908.01,G5020,S,"324,191",0,34.0943767,-118.3244586,"6,037,190,801","6,037,190,801",43.1,"6,037,190,801",22793,832,6,37,190801,6037190801,1908.01,Census Tract 1908.01,G5020,S,"324,191",0,34.0943767,-118.3244586,"6,037,190,800","6,037,190,800",43.1,"6,037,190,800","22,793"
6,37,207302,6037207302,207302,Census Tract 2073.02,G5020,S,"256,159",0,34.04755,-118.2477263,"6,037,207,302","6,037,207,302",19.8,"6,037,207,302",40254,833,6,37,207302,6037207302,2073.02,Census Tract 2073.02,G5020,S,"256,159",0,34.04755,-118.2477263,"6,037,207,300","6,037,207,300",19.8,"6,037,207,300","40,254"
6,37,207501,6037207501,207501,Census Tract 2075.01,G5020,S,"134,327",0,34.0564422,-118.2529675,"6,037,207,501","6,037,207,501",15.3,"6,037,207,501",62813,834,6,37,207501,6037207501,2075.01,Census Tract 2075.01,G5020,S,"134,327",0,34.0564422,-118.2529675,"6,037,207,500","6,037,207,500",15.3,"6,037,207,500","62,813"
6,37,208501,6037208501,208501,Census Tract 2085.01,G5020,S,"243,219",0,34.0695316,-118.2719463,"6,037,208,501","6,037,208,501",16.5,"6,037,208,501",50648,835,6,37,208501,6037208501,2085.01,Census Tract 2085.01,G5020,S,"243,219",0,34.0695316,-118.2719463,"6,037,208,500","6,037,208,500",16.5,"6,037,208,500","50,648"
6,37,185203,6037185203,185203,Census Tract 1852.03,G5020,S,"548,004",0,34.1001272,-118.2316884,"6,037,185,203","6,037,185,203",25.5,"6,037,185,203",40208,836,6,37,185203,6037185203,1852.03,Census Tract 1852.03,G5020,S,"548,004",0,34.1001272,-118.2316884,"6,037,185,200","6,037,185,200",25.5,"6,037,185,200","40,208"
6,37,433200,6037433200,433200,Census Tract 4332,G5020,S,"1,774,673",0,34.0677993,-118.0367787,"6,037,433,200","6,037,433,200",20.9,"6,037,433,200",41296,837,6,37,433200,6037433200,4332,Census Tract 4332,G5020,S,"1,774,673",0,34.0677993,-118.0367787,"6,037,433,200","6,037,433,200",20.9,"6,037,433,200","41,296"
6,37,433302,6037433302,433302,Census Tract 4333.02,G5020,S,"858,409",0,34.0629755,-118.0143558,"6,037,433,302","6,037,433,302",25.1,"6,037,433,302",31563,838,6,37,433302,6037433302,4333.02,Census Tract 4333.02,G5020,S,"858,409",0,34.0629755,-118.0143558,"6,037,433,300","6,037,433,300",25.1,"6,037,433,300","31,563"
6,37,433401,6037433401,433401,Census Tract 4334.01,G5020,S,"504,095",0,34.0596017,-118.0426123,"6,037,433,401","6,037,433,401",24.7,"6,037,433,401",46532,839,6,37,433401,6037433401,4334.01,Census Tract 4334.01,G5020,S,"504,095",0,34.0596017,-118.0426123,"6,037,433,400","6,037,433,400",24.7,"6,037,433,400","46,532"
6,37,433403,6037433403,433403,Census Tract 4334.03,G5020,S,"706,784",0,34.0627564,-118.0270375,"6,037,433,403","6,037,433,403",33.6,"6,037,433,403",34342,840,6,37,433403,6037433403,4334.03,Census Tract 4334.03,G5020,S,"706,784",0,34.0627564,-118.0270375,"6,037,433,400","6,037,433,400",33.6,"6,037,433,400","34,342"
6,37,430200,6037430200,430200,Census Tract 4302,G5020,S,"5,143,115","3,236",34.1531592,-117.9688184,"6,037,430,200","6,037,430,200",8.2,"6,037,430,200",103750,841,6,37,430200,6037430200,4302,Census Tract 4302,G5020,S,"5,143,115","3,236",34.1531592,-117.9688184,"6,037,430,200","6,037,430,200",8.2,"6,037,430,200","103,750"
6,37,433501,6037433501,433501,Census Tract 4335.01,G5020,S,"1,171,422","16,621",34.0572554,-118.0651222,"6,037,433,501","6,037,433,501",40,"6,037,433,501",23533,842,6,37,433501,6037433501,4335.01,Census Tract 4335.01,G5020,S,"1,171,422","16,621",34.0572554,-118.0651222,"6,037,433,500","6,037,433,500",40,"6,037,433,500","23,533"
6,37,185204,6037185204,185204,Census Tract 1852.04,G5020,S,"963,753",0,34.1029039,-118.22326,"6,037,185,204","6,037,185,204",10.7,"6,037,185,204",77120,843,6,37,185204,6037185204,1852.04,Census Tract 1852.04,G5020,S,"963,753",0,34.1029039,-118.22326,"6,037,185,200","6,037,185,200",10.7,"6,037,185,200","77,120"
6,37,211121,6037211121,211121,Census Tract 2111.21,G5020,S,"213,921",0,34.07301,-118.2854106,"6,037,211,121","6,037,211,121",11.5,"6,037,211,121",47269,844,6,37,211121,6037211121,2111.21,Census Tract 2111.21,G5020,S,"213,921",0,34.07301,-118.2854106,"6,037,211,120","6,037,211,120",11.5,"6,037,211,120","47,269"
6,37,211202,6037211202,211202,Census Tract 2112.02,G5020,S,"179,169",0,34.0745209,-118.294113,"6,037,211,202","6,037,211,202",23.2,"6,037,211,202",34636,845,6,37,211202,6037211202,2112.02,Census Tract 2112.02,G5020,S,"179,169",0,34.0745209,-118.294113,"6,037,211,200","6,037,211,200",23.2,"6,037,211,200","34,636"
6,37,577604,6037577604,577604,Census Tract 5776.04,G5020,S,"853,428","653,137",33.7557499,-118.1100855,"6,037,577,604","6,037,577,604",4.2,"6,037,577,604",97604,846,6,37,577604,6037577604,5776.04,Census Tract 5776.04,G5020,S,"853,428","653,137",33.7557499,-118.1100855,"6,037,577,600","6,037,577,600",4.2,"6,037,577,600","97,604"
6,37,462500,6037462500,462500,Census Tract 4625,G5020,S,"2,422,829","144,779",34.1655638,-118.1005901,"6,037,462,500","6,037,462,500",11,"6,037,462,500",90815,847,6,37,462500,6037462500,4625,Census Tract 4625,G5020,S,"2,422,829","144,779",34.1655638,-118.1005901,"6,037,462,500","6,037,462,500",11,"6,037,462,500","90,815"
6,37,462700,6037462700,462700,Census Tract 4627,G5020,S,"1,675,552",0,34.1519263,-118.1144873,"6,037,462,700","6,037,462,700",17.8,"6,037,462,700",67027,848,6,37,462700,6037462700,4627,Census Tract 4627,G5020,S,"1,675,552",0,34.1519263,-118.1144873,"6,037,462,700","6,037,462,700",17.8,"6,037,462,700","67,027"
6,37,462800,6037462800,462800,Census Tract 4628,G5020,S,"1,126,291","1,079",34.1522194,-118.1012717,"6,037,462,800","6,037,462,800",9.6,"6,037,462,800",66944,849,6,37,462800,6037462800,4628,Census Tract 4628,G5020,S,"1,126,291","1,079",34.1522194,-118.1012717,"6,037,462,800","6,037,462,800",9.6,"6,037,462,800","66,944"
6,37,462900,6037462900,462900,Census Tract 4629,G5020,S,"2,368,716",0,34.15374,-118.0900164,"6,037,462,900","6,037,462,900",6.9,"6,037,462,900",116250,850,6,37,462900,6037462900,4629,Census Tract 4629,G5020,S,"2,368,716",0,34.15374,-118.0900164,"6,037,462,900","6,037,462,900",6.9,"6,037,462,900","116,250"
6,37,463000,6037463000,463000,Census Tract 4630,G5020,S,"1,799,199",0,34.1552247,-118.0751792,"6,037,463,000","6,037,463,000",3.6,"6,037,463,000",111007,851,6,37,463000,6037463000,4630,Census Tract 4630,G5020,S,"1,799,199",0,34.1552247,-118.0751792,"6,037,463,000","6,037,463,000",3.6,"6,037,463,000","111,007"
6,37,910505,6037910505,910505,Census Tract 9105.05,G5020,S,"1,608,394","2,252",34.5617295,-118.1040565,"6,037,910,505","6,037,910,505",22,"6,037,910,505",53575,852,6,37,910505,6037910505,9105.05,Census Tract 9105.05,G5020,S,"1,608,394","2,252",34.5617295,-118.1040565,"6,037,910,510","6,037,910,510",22,"6,037,910,510","53,575"
